id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds
589087,Will Zohran Mamdani get between 50% and 60% of the vote in 2025 NYC mayoral election?,will-zohran-mamdani-get-between-50-and-60-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",377766.126109,0,2025-09-06T20:38:49.534506Z,2025-11-04T00:00:00Z,2025-12-03 01:17:45+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""42925434491125478004659974044125976815668765149149846859355684967698262378504"", ""84292904099781666008213089020876694486076812747565221548738372339401762055831""]"
563082,Zohran Mamdani citizenship revoked in 2025?,zohran-mamdani-citizenship-revoked-in-2025,"This market will resolve to ""Yes"" if Zohran Mamdani's U.S. citizenship is officially rescinded by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The primary resolution sources will be information from the government of the United States, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",371153.996892,0,2025-07-13T19:06:17.026Z,2025-12-31T00:00:00Z,2026-01-01 09:20:33+00,,"[""2"", ""126"", ""101191"", ""102148"", ""102325"", ""102786""]","[""Politics"", ""Trump"", ""Trump Presidency"", ""NYC Mayor"", ""Mamdani"", ""Nov 4 Elections""]","[""2366102620427881862947699401014333787984313658124206952161226869759979716452"", ""80256617272149682681026211177440585322257332627461887669671302537970842419804""]"
563768,Will Zohran Mamdani win The Bronx in the 2025 New York City Mayoral General Election?,will-zohran-mamdani-win-the-bronx-in-the-2025-new-york-city-mayoral-general-election,"This market will resolve to ""Yes"" if Zohran Mamdani receives the most votes in the 2025  New York City Mayoral election in the listed borough. Otherwise this market will resolve to ""No"".

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",336441.90433,0,2025-07-15T19:47:59.489543Z,2025-11-04T00:00:00Z,2025-12-03 00:08:55+00,,"[""2"", ""144"", ""1597"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""Global Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""73416969325466730790352910530971340594953675975949071703228386757262819942521"", ""62837163481353461826345177153467225423978651406457443339254958728699836367346""]"
589088,Will Zohran Mamdani get between 60% and 70% of the vote in 2025 NYC mayoral election?,will-zohran-mamdani-get-between-60-and-70-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",306035.299071,0,2025-09-06T20:38:51.890913Z,2025-11-04T00:00:00Z,2025-12-03 01:19:51+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""68954724631301958440711969519000512405355605802977111609344944845467063915690"", ""114903020951414581995948996839558491089562254250757091038471104816719070801744""]"
620390,Zohran Mamdani Parlay,zohran-mamdani-parlay,"The 2025 New York City mayoral election is scheduled to be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve to “Yes” if all of the following conditions are met:

- Mamdani wins Queens in NYC Mayoral Election
- Hakeem Jeffries endorses Mamdani
- Zohran Mamdani Margin of Victory at least 10%
- Mamdani gets over 50% of the vote in the general mayoral election

Otherwise, this market will resolve to “No”.

This market will remain open until it is confirmed that at least one of the above conditions has not been met, or until all of the above conditions have been met.

If no general election for Mayor of New York City occurs by February 28, 2026, 11:59 PM ET, or the results are otherwise unknown by that date, this market will resolve 50-50.

The full rules for this market can be found here:
https://polymarket-upload.s3.us-east-2.amazonaws.com/ZMP1.png
https://polymarket-upload.s3.us-east-2.amazonaws.com/ZMP2.png
","[""Yes"", ""No""]","[""0"", ""1""]",290780.828895,0,2025-10-03T16:53:35.509234Z,2025-11-04T00:00:00Z,2025-12-03 00:21:15+00,,"[""2"", ""101337"", ""102148"", ""102612"", ""102786""]","[""Politics"", ""Parlays"", ""NYC Mayor"", ""Zohran Mamdani"", ""Nov 4 Elections""]","[""87913811266215750136690386833002344407020554812517155239896224386122848259009"", ""28509677953652521000230721078483722432287863995838227619475235803635853360806""]"
555169,Will either Cuomo or Mamdani concede by Wednesday?,will-either-cuomo-or-mamdani-concede-by-wednesday,"This market will resolve to ""Yes"" if either Andrew Cuomo or Zohran Mamdani concedes in the Democratic Primary for Mayor of New York City election by June 25, 2025, 11:59 PM ET. Otherwise, this market will resolve ""No"".

A concession is defined as an unambiguous public statement which acknowledges that the candidate lost the Democratic Primary for Mayor of New York City, will not be the Democratic nominee for NYC Mayor, or which acknowledges the victory of an opponent. If a candidate makes these acknowledgements while also claiming that the election was rigged, or that there was fraud, this will still qualify as a concession.

Any public statement from this candidate written or verbal will qualify. Speeches in which this candidate begins speaking within the time frame of this market will qualify, even if his declaration of victory falls outside the markets timeframe.

Only public statements from this candidate will qualify. Reports of private conversations, e.g. if the candidate called the victor and conceded over the phone, will not count.  ","[""Yes"", ""No""]","[""1"", ""0""]",267238.768377,0,2025-06-24T03:01:16.419Z,2025-06-26T00:00:00Z,2025-06-25 04:57:43+00,,"[""851"", ""102148"", ""102308"", ""102786""]","[""nyc"", ""NYC Mayor"", ""Cuomo"", ""Nov 4 Elections""]","[""17578612675630680721481798029884092258553011645063895883765946309574184234469"", ""58030157405048814116103299620468723118095739910726884814946589123063111280155""]"
589086,Will Zohran Mamdani get between 40% and 50% of the vote in 2025 NYC mayoral election?,will-zohran-mamdani-get-between-40-and-50-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",252297.79361,0,2025-09-06T20:38:46.455992Z,2025-11-04T00:00:00Z,2025-12-03 01:18:51+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""46761660179332069804672938818078757328471942226851817515915664165903610448458"", ""19935765757952558338908174871354642356132533382903208253311078372386868863993""]"
642091,Will Andrew Cuomo win Staten Island?,will-andrew-cuomo-win-staten-island,"This market will resolve according  to the candidate that receives the most votes in the 2025 New York City Mayoral election in Staten Island. 

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",239443.81809,0,2025-10-20T23:22:15.222146Z,,2025-12-03 00:09:29+00,,"[""102786"", ""2"", ""144"", ""102148"", ""100345""]","[""Nov 4 Elections"", ""Politics"", ""Elections"", ""NYC Mayor"", ""New York""]","[""58007976908513900531653994090365930697460790089680927681903977067885547334434"", ""105554234401401188315112240950702846641417879687155394998851059078472822800594""]"
626733,Will voter turnout in the next New York City mayoral election be 36% or higher?,will-voter-turnout-in-the-next-new-york-city-mayoral-election-be-36-or-higher,"The next New York City mayoral election is scheduled for November 4, 2025.

This market will resolve based on the total number of votes out of the total number of registered voters in New York City for the 2025 mayoral election.

If the reported value falls exactly between two brackets, this market will resolve to the higher range bracket.

If the election does not occur by February 28, 2026, this market will resolve to the lowest listed bracket.

This market will resolve based on the certified results released by the New York City board of Elections New York City Board of Elections (https://vote.nyc/).","[""Yes"", ""No""]","[""1"", ""0""]",230211.213218,0,2025-10-07T22:24:05.407Z,2025-11-04T00:00:00Z,2025-12-03 01:21:55+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""16938688365495697210841690698518012160153974061961596261626026319306693786386"", ""3266160039933221117665117153426558834740079775371215676168830303060929805435""]"
551983,Will Brad Lander win second place in the 2025 NYC mayoral election?,will-brad-lander-win-second-place-in-the-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the candidate candidate that wins the second most votes in this election.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate, this market will resolve based on official certification.","[""Yes"", ""No""]","[""0"", ""1""]",223690.251639,0,2025-06-12T19:45:06.871Z,2025-11-04T23:55:00Z,2025-11-05 15:30:23+00,,"[""2"", ""144"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""39397633948096396550314779828830389360102168166304016759665708724989469825919"", ""67115349578657816945831895340626580000142480428965117167296253639243372308815""]"
586567,Will Hakeem Jeffries endorse Mamdani?,will-hakeem-jeffries-endorse-mamdani,"This market will resolve to ""Yes"" if Hakeem Jeffries announces that he will vote for Zohran Mamdani or endorses Mamdani for the 2025 NYC Mayor election between September 2, and November 3, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If Hakeem Jeffries announces that he will vote for another candidate or endorses another candidate for NYC Mayor, this market will immediately resolve to ""No"".

The resolution source for this market will be official information from Hakeem Jeffries or one of his representatives, or a consensus of credible reporting of Hakeem Jeffries's endorsement.","[""Yes"", ""No""]","[""1"", ""0""]",216513.48992,0,2025-09-03T15:08:18.90233Z,2025-11-03T00:00:00Z,2025-10-24 20:09:40+00,,"[""2"", ""102148"", ""102325"", ""102542"", ""102786""]","[""Politics"", ""NYC Mayor"", ""Mamdani"", ""Hakeem Jeffries"", ""Nov 4 Elections""]","[""76160783218682922087264338755229637376946818430384765716866416426140559031419"", ""112206507256738514578052685100961252180321619622693819507445922215839157329320""]"
589085,Will Zohran Mamdani get between 30% and 40% of the vote in 2025 NYC mayoral election?,will-zohran-mamdani-get-between-30-and-40-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",210872.186709,0,2025-09-06T20:38:46.708573Z,2025-11-04T00:00:00Z,2025-12-03 01:18:51+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""12750178989930366497288397063860856685206433034698781641226560818959672405081"", ""40693021157211962051887117170906308735389542326126261127743380074151023200020""]"
555476,Will Zohran Mamdani’s RCV margin of victory be 8% or less in the New York City Mayoral Democratic Primary?,will-zohran-mamdanis-rcv-margin-of-victory-be-8-or-less-in-the-new-york-city-mayoral-democratic-primary,"This market will resolve according to the ranked-choice voting (RCV) margin of victory for the listed candidate in the 2025 Democratic primary for Mayor of New York City, scheduled for June 24, 2025.

For the purpose of resolving this market, the “margin of victory” is defined as the absolute percentage-point difference between the final-round vote share received by the listed candidate and the vote share received by the other candidate in the final RCV round. Final-round vote shares will be calculated by dividing each of the final two candidates’ vote totals by the combined total of their votes in that round.

If the reported value falls exactly between two brackets, this market will resolve to the higher range bracket.

If all listed candidates ate eliminated before the final round of RCV tabulation or do not receive the most votes in the final round, this market will resolve to ""Other"".

This market will resolve based on the official certified results of the final RCV round as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",205230.488118,0,2025-06-25T02:00:41.285Z,2025-07-31T00:00:00Z,2025-07-23 02:04:11+00,,"[""2"", ""144"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""103296387155516892708752945365894630763218758613067472872843788174020983419924"", ""75361712991222688359550208764435339658508151703534689443288918342572600136946""]"
668370,Will the California redistricting referendum pass by 28–29%?,will-the-california-redistricting-referendum-pass-by-2829,"Proposition 50 is a 2025 legislatively referred constitutional amendment on congressional redistricting, proposed for the statewide special election in California currently set for November 4, 2025.

This market will resolve according to the margin by which Proposition 50 is approved by a majority of voters at the California statewide special election currently set for November 4, 2025.

For the purpose of resolving this market, the “margin” is defined as the absolute percentage-point difference between the certified statewide vote share in favor (“pro”) minus the certified statewide vote share against (“contra”) the proposition.

If the reported value falls exactly between two brackets, this market will resolve to the higher range bracket.

If Proposition 50 does not receive more pro than contra votes, this market will resolve to the lowest range bracket.

The resolution source will be based on the official certified results of the vote as published by the State of California.","[""Yes"", ""No""]","[""1"", ""0""]",202248.256453,0,2025-11-06T20:39:58.7Z,,2025-12-12 22:38:55+00,,"[""2"", ""144"", ""456"", ""102786"", ""102819""]","[""Politics"", ""Elections"", ""referendum"", ""Nov 4 Elections"", ""redistricting""]","[""63600402886127478205555622073819976590947036182030765265552286556503839143428"", ""51078808680898567305394398483436140296761483730738153883615755756843057444651""]"
588915,Will Curtis Sliwa get less than 10% of the vote in 2025 NYC mayoral election?,will-curtis-sliwa-get-less-than-10-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",193547.632674,0,2025-09-06T20:36:49.926257Z,2025-11-04T00:00:00Z,2025-12-03 01:16:51+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""28473404453722511806444264439857413880457576137109643526617485185412066339212"", ""108167556780084697743188374229777378662707381425020113689038445319891825373080""]"
589095,Will Andrew Cuomo get more than 35% of the vote in 2025 NYC mayoral election?,will-andrew-cuomo-get-more-than-35-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",186563.593445,0,2025-09-06T20:39:00.611047Z,2025-11-04T00:00:00Z,2025-12-03 01:20:51+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""39566715028674623682868557519547832803914270432098799474611719673394378557415"", ""7474130921448997976031328010743788332972732399118800537087550481307349302698""]"
657973,Will Zohran Mamdani win by 5–10%?,will-zohran-mamdani-win-by-510,"This market will resolve according to the margin of victory (MoV) for Democrat Zohran Mamdani in the 2025 New York City mayoral general election, scheduled for November 4, 2025.

For the purpose of resolving this market, the “margin of victory” is defined as the absolute percentage-point difference between Mamdani’s certified vote share and the vote share of the runner-up (the candidate with the second-highest number of votes) in the certified results.

If the reported value falls exactly between two brackets, this market will resolve to the higher range bracket.

If Zohran Mamdani does not receive the most votes in the certified results, this market will resolve to the lowest range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",179941.483451,0,2025-11-01T00:03:09.920389Z,2025-11-04T00:00:00Z,2025-12-03 00:59:45+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102612"", ""102786"", ""102325""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Zohran Mamdani"", ""Nov 4 Elections"", ""Mamdani""]","[""57168051137146940881724191659360184586510034097146860948872099145004806707128"", ""107179691963529661259706467095240034172695142252743043716426430948005299212541""]"
563770,Will Zohran Mamdani win Manhattan in the 2025 New York City Mayoral General Election?,will-zohran-mamdani-win-manhattan-in-the-2025-new-york-city-mayoral-general-election,"This market will resolve to ""Yes"" if Zohran Mamdani receives the most votes in the 2025  New York City Mayoral election in the listed borough. Otherwise this market will resolve to ""No"".

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",178458.810244,0,2025-07-15T19:48:15.650532Z,2025-11-04T00:00:00Z,2025-12-03 00:08:55+00,,"[""2"", ""144"", ""1597"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""Global Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""90358532117207672564313614685189585215797166715219770838500137028231508634391"", ""26205933561322734633680030971521517547397622422892161453840264142073161700251""]"
589089,Will Zohran Mamdani get more than 70% of the vote in 2025 NYC mayoral election?,will-zohran-mamdani-get-more-than-70-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",173306.152194,0,2025-09-06T20:38:51.638279Z,2025-11-04T00:00:00Z,2025-12-03 01:19:53+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""91984731932150860958510703236790526095518933592809555821353012383995812468875"", ""20976084639840813489069494494528772531939572001575756705549620372649730496100""]"
563790,Will Zohran Mamdani win 4 boroughs in the 2025 New York City Mayoral General Election?,will-zohran-mamdani-win-4-boroughs-in-the-2025-new-york-city-mayoral-general-election,"This market will resolve according to the number of boroughs Zohran Mamdani receives the most votes in, in the 2025 New York City Mayoral election. 

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",170084.487395,0,2025-07-15T19:47:40.735557Z,2025-11-04T00:00:00Z,2025-12-03 01:18:53+00,,"[""2"", ""144"", ""1597"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""Global Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""65341382256434030262845626367029280413646600034848530357590137103746014430663"", ""22693121366958221404794957692114901510371792638005629677744664883178776635521""]"
608468,Will the California redistricting referendum pass by 20-30%?,will-the-california-redistricting-referendum-pass-by-20-30,"Proposition 50 is a 2025 legislatively referred constitutional amendment on congressional redistricting, proposed for the statewide special election in California currently set for November 4, 2025.

This market will resolve according to the margin by which Proposition 50 or any other legislatively referred statewide measure that authorizes or implements congressional redistricting is approved by a majority of voters at the California statewide special election currently set for November 4, 2025.

For the purpose of resolving this market, the “margin” is defined as the absolute percentage-point difference between the certified statewide vote share in favor (“pro”) minus the certified statewide vote share against (“contra”) the proposition.

If the reported value falls exactly between two brackets, this market will resolve to the higher range bracket.

If Proposition 50 does not receive more pro than contra votes, this market will resolve to the lowest range bracket.

If by the last legally operative deadline for placing measures on the November 4, 2025 statewide ballot—including any deadline set or modified by the statute calling that special election—no qualifying legislatively referred measure has been approved for submission to voters, and there is no enacted statute or pending court order that could still place such a measure on that ballot, the market will resolve to the lowest range bracket.

If the election is officially rescheduled, the same rule applies to the new ballot and its corresponding deadlines.

The resolution source will be based on the official certified results of the vote as published by the State of California. Subsequent litigation, administrative challenges, or failure of any post-approval triggers will not be considered.","[""Yes"", ""No""]","[""1"", ""0""]",164784.517882,0,2025-09-22T23:20:04.161313Z,2025-11-04T00:00:00Z,2025-12-12 22:30:51+00,,"[""2"", ""177"", ""102504"", ""102786"", ""102787""]","[""Politics"", ""gavin newsom"", ""Proposition 50"", ""Nov 4 Elections"", ""prop""]","[""64545989010773541261819649075208605920822042192841562381513741924987050566592"", ""56586338658238466885330952416755883045042586463396873989878892951759860216044""]"
556124,Will Zohran Mamdani be deported before November?,will-zohran-mamdani-be-deported-before-november,"This market will resolve to ""Yes"" if Zohran Mamdani is officially deported from the United States by October 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

Deportation is defined as the formal removal of Zohran Mamdani from the US by government authorities due to legal or administrative reasons. Voluntary departure, extradition, or relocation without an official deportation order will not count.

The resolution source will be credible reporting from major news outlets or official government statements.","[""Yes"", ""No""]","[""0"", ""1""]",161238.530156,0,2025-06-26T22:16:06.4373Z,2025-10-31T23:00:00Z,2025-11-01 06:14:02+00,,"[""101795"", ""2"", ""126"", ""102786""]","[""Immigration/Border"", ""Politics"", ""Trump"", ""Nov 4 Elections""]","[""22113192250385490832655554060528866906255613153416946212677359927179334288074"", ""51837974217908409987840011814034290485507625760732676699360398360713320013684""]"
567054,Will James Solomon win the 2025 Jersey City mayoral election?,will-james-solomon-win-the-2025-jersey-city-mayoral-election,"The 2025 Jersey City mayoral election will be held on November 4, 2025.

This market will resolve according to the candidate that wins the election.

The primary resolution source for this market will be a consensus of credible reporting; however, if there is any ambiguity in the results, this market will resolve according to official information from Jersey City.","[""Yes"", ""No""]","[""1"", ""0""]",158540.033049,0,2025-07-23T23:30:14.074861Z,2025-11-04T12:00:00Z,2025-12-03 05:36:33+00,,"[""2"", ""144"", ""1597"", ""100664"", ""102786"", ""102788""]","[""Politics"", ""Elections"", ""Global Elections"", ""mayor"", ""Nov 4 Elections"", ""Mayoral Elections""]","[""55702740028994201711083619298372467213536058420163284523858476007374608566651"", ""56423478223241560113515147639475305036274778163073096491509015156328458503957""]"
555477,Will Zohran Mamdani’s RCV margin of victory be between 8% and 9% in the New York City Mayoral Democratic Primary?,will-zohran-mamdanis-rcv-margin-of-victory-be-between-8-and-9-in-the-new-york-city-mayoral-democratic-primary,"This market will resolve according to the ranked-choice voting (RCV) margin of victory for the listed candidate in the 2025 Democratic primary for Mayor of New York City, scheduled for June 24, 2025.

For the purpose of resolving this market, the “margin of victory” is defined as the absolute percentage-point difference between the final-round vote share received by the listed candidate and the vote share received by the other candidate in the final RCV round. Final-round vote shares will be calculated by dividing each of the final two candidates’ vote totals by the combined total of their votes in that round.

If the reported value falls exactly between two brackets, this market will resolve to the higher range bracket.

If all listed candidates ate eliminated before the final round of RCV tabulation or do not receive the most votes in the final round, this market will resolve to ""Other"".

This market will resolve based on the official certified results of the final RCV round as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",155981.323556,0,2025-06-25T02:00:47.552379Z,2025-07-31T00:00:00Z,2025-07-23 03:10:45+00,,"[""2"", ""144"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""58778444001411563307787239743923303340803597952175230277604525908068743844747"", ""40866049610684513154080618443915812569509617532041027592673692631814632602966""]"
563771,Will Zohran Mamdani win Queens in the 2025 New York City Mayoral General Election?,will-zohran-mamdani-win-queens-in-the-2025-new-york-city-mayoral-general-election,"This market will resolve to ""Yes"" if Zohran Mamdani receives the most votes in the 2025  New York City Mayoral election in the listed borough. Otherwise this market will resolve to ""No"".

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",148933.483057,0,2025-07-15T19:48:36.218043Z,2025-11-04T00:00:00Z,2025-12-03 00:08:57+00,,"[""2"", ""144"", ""1597"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""Global Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""92021936227964521693607740922910781774947863299700715510038731733220797653197"", ""93297870923480787962963919142355571937940864999133463893207988399207848575218""]"
563791,Will Zohran Mamdani win all 5 boroughs in the 2025 New York City Mayoral General Election?,will-zohran-mamdani-win-all-5-boroughs-in-the-2025-new-york-city-mayoral-general-election,"This market will resolve according to the number of boroughs Zohran Mamdani receives the most votes in, in the 2025 New York City Mayoral election. 

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",148298.192503,0,2025-07-15T19:47:50.730057Z,2025-11-04T00:00:00Z,2025-12-03 01:18:53+00,,"[""2"", ""144"", ""1597"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""Global Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""91210423495453625354241971713505179465376366640079712979430976326517481674551"", ""35056469760288570407358008929384948859629725461178507283143938080600285295270""]"
654263,Will Zohran Mamdani get 65% or more of the vote in the 2025 NYC mayoral election?,will-zohran-mamdani-get-65-or-more-of-the-vote-in-the-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""0"", ""1""]",147604.733367,0,2025-10-29T00:00:07.136848Z,2025-11-04T00:00:00Z,2025-12-03 01:16:49+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786"", ""102325""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections"", ""Mamdani""]","[""54722736600888444720343235304368767836025259771476312354185982045730664329453"", ""32503579608775718313575165608728730358646090749209365307778208819511602679949""]"
551986,Will Rudy Giuliani win second place in the 2025 NYC mayoral election?,will-rudy-giuliani-win-second-place-in-the-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the candidate candidate that wins the second most votes in this election.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate, this market will resolve based on official certification.","[""Yes"", ""No""]","[""0"", ""1""]",145542.719165,0,2025-06-12T19:45:11.42Z,2025-11-04T23:55:00Z,2025-11-05 15:27:17+00,,"[""2"", ""144"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""NYC Mayor"", ""Nov 4 Elections""]","[""67046727027978763086299111100840353410856323224883666728939298595055803452247"", ""92434763970251725291338863551302594220759518553637773135205392870710885712648""]"
