id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds
500513,Will a candidate from another party win New Mexico Presidential Election?,will-a-candidate-from-another-party-win-new-mexico-presidential-election-2024,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in New Mexico in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",999722.941966,0,2024-03-28T21:40:11.012Z,2024-11-05T12:00:00Z,2024-11-06 16:08:47+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""26853647263822975953364582665233633174590267092489120199160800552859810508022"", ""36657118186654538136916008590666299434286739843517116671714568148263515923875""]"
255061,Will a Republican win California Presidential Election?,will-a-republican-win-california-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in California in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",990768.222498,0,2024-03-28T20:14:30.666Z,2024-11-05T12:00:00Z,2024-11-06 21:20:38+00,,"[""183"", ""375"", ""100164"", ""2"", ""359"", ""100215"", ""342""]","[""u.s. presidential election"", ""u.s. election"", ""State Presidential Election"", ""Politics"", ""u.s. presidential election 2024"", ""All"", ""California""]","[""99830846713807084277950392215452568080477500108350730334986898631459175275385"", ""21807180570093497082701729328728463060487969746244884053847428204189555032238""]"
500512,Will a Republican win New Mexico Presidential Election?,will-a-republican-win-new-mexico-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in New Mexico in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",949548.899287,0,2024-03-28T21:40:08.014Z,2024-11-05T12:00:00Z,2024-11-06 15:59:37+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""53234527504385216100532577318176113690356715003644951508677664096741436571803"", ""74752309777830627433740196274593474252840258649601697076181644217804694398323""]"
255130,Will a Democrat win Maine Presidential Election?,will-a-democrat-win-maine-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Maine in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.

Note: This market pertains to the statewide popular vote in Maine for the 2024 US presidential election and does not concern the allocation of district-level electors.","[""Yes"", ""No""]","[""1"", ""0""]",945209.908494,0,2024-03-28T21:56:41.648Z,2024-11-05T12:00:00Z,2024-11-07 03:38:48+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""63274742746038569072318845948029196973566077735853942521705267174312134280433"", ""108260717097084241002749434845576431198573267502043668276157663782351327612238""]"
255124,Will a Republican win Ohio Presidential Election?,will-a-republican-win-ohio-in-the-2024-us-presidential-election-2024,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Ohio in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",915470.455967,0,2024-03-28T21:53:36.66Z,2024-11-05T12:00:00Z,2024-11-06 15:05:12+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""98992663783739999588255893859010135546350245175548027994964451474849820042816"", ""30040998702485478748511580468913091660417374042413895854022791259953872503950""]"
500511,Will a Democrat win New Mexico Presidential Election?,will-a-democrat-win-new-mexico-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in New Mexico in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",906900.561422,0,2024-03-28T21:40:04.363Z,2024-11-05T12:00:00Z,2024-11-06 15:59:27+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""107398595209864103976140659304436413092229730249009840752863422164742727107773"", ""36894631291256613251821682384394172987455984176119765022678920079152356397626""]"
255105,Will a candidate from another party win North Dakota Presidential Election?,will-a-candidate-from-another-party-win-north-dakota-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in North Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".


A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",904594.647691,0,2024-03-28T19:33:05.585Z,2024-11-05T12:00:00Z,2024-11-06 16:08:53+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""54028905299553114135406139650984649096846906465005151725210050339663230250299"", ""94885191928743076436834185347897190063332226941641596522530657554678181193506""]"
255209,Will a Republican win Wyoming Presidential Election?,will-a-republican-win-wyoming-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Wyoming in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",896320.985775,0,2024-03-28T20:59:14.587Z,2024-11-05T12:00:00Z,2024-11-06 18:39:12+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""5342322558879135113719590672336545201290330534347169248566656938864331545571"", ""85609195379550704478189619591546878697047406538585515787949960554457829881601""]"
255112,Will a Democrat win Ohio Presidential Election?,will-a-democrat-win-ohio-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Ohio in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",854078.75262,0,2024-03-28T21:53:24.965Z,2024-11-05T12:00:00Z,2024-11-06 14:50:48+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""56751051044315697592343927940341269082334198655860140400176330878415590898827"", ""60585671988807264454134069665383892604445462537633453120708749324964624077899""]"
255044,Will a Democrat win Alaska Presidential Election?,will-a-democrat-win-alaska-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Alaska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",835760.561065,0,2024-03-28T20:12:36.563Z,2024-11-05T12:00:00Z,2024-11-07 22:44:20+00,,"[""375"", ""100164"", ""2"", ""176"", ""100215""]","[""u.s. election"", ""State Presidential Election"", ""Politics"", ""us elections"", ""All""]","[""66103355869922553341380243400213960081849885416074046575913026966107722127944"", ""54422555799962570850229848955046654052416536680626489257857951455280125883378""]"
255210,Will a candidate from another party win Wyoming Presidential Election?,will-a-candidate-from-another-party-win-wyoming-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Wyoming in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",831551.160301,0,2024-03-28T20:59:19.58Z,2024-11-05T12:00:00Z,2024-11-06 18:34:33+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""88947723505285699383180319288030749081334633172671258850090076076565184869719"", ""24426832617353871495745761652953683921448765419946202769883686490723741005197""]"
255045,Will a Republican win Alaska Presidential Election?,will-a-republican-win-alaska-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Alaska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",796279.059822,0,2024-03-28T20:12:40.452Z,2024-11-05T12:00:00Z,2024-11-07 22:44:26+00,,"[""176"", ""100164"", ""2"", ""375"", ""100215""]","[""us elections"", ""State Presidential Election"", ""Politics"", ""u.s. election"", ""All""]","[""76626557395718138549682497346449622033790455953645207983251701172676708683039"", ""9646994822693149615303360714935546561049708672550992328943885204944470918778""]"
255091,Will a Democrat win Hawaii Presidential Election?,will-a-democrat-win-hawaii-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Hawaii in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",671286.447853,0,2024-03-28T20:17:29.289Z,2024-11-05T12:00:00Z,2024-11-06 17:19:34+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""109694353149485608613339079581198758010969742478036194270765791419712057797365"", ""115327307345687339339743626370228596632787807921444561730244852488947433729474""]"
255132,Will a candidate from another party win Maine Presidential Election?,will-a-candidate-from-another-party-win-maine-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Maine in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.

Note: This market pertains to the statewide popular vote in Maine for the 2024 US presidential election and does not concern the allocation of district-level electors.","[""Yes"", ""No""]","[""0"", ""1""]",601108.608688,0,2024-03-28T21:56:50.093Z,2024-11-05T12:00:00Z,2024-11-07 03:33:56+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""85241731669620256968281565158733625298752937580155749159960716051905162955819"", ""71688862648753892040123737547531913742562699369481386327314064231588287142880""]"
255141,Will a candidate from another party win Maryland Presidential Election?,will-a-candidate-from-another-party-win-maryland-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Maryland in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",444777.20111,0,2024-03-28T20:40:23.546Z,2024-11-05T12:00:00Z,2024-11-06 19:14:47+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""103535035944606958534786972105444142680120877508785547211251420550645703198965"", ""63652067056209436925803423834509760051719356766310944941998065619101405372709""]"
255208,Will a Democrat win Wyoming Presidential Election?,will-a-democrat-win-wyoming-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Wyoming in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",427156.112293,0,2024-03-28T20:59:09.231Z,2024-11-05T12:00:00Z,2024-11-06 18:39:06+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""14341295594779165114081046854873989690318126755943663957047235625393550409466"", ""17908824149149270651587162874698646672719192504204001318890308230138994030956""]"
255047,Will a candidate from another party win Alaska Presidential Election?,will-a-candidate-from-another-party-win-alaska-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Alaska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""0"", ""1""]",426228.126714,0,2024-03-28T20:12:45.039Z,2024-11-05T12:00:00Z,2024-11-07 22:44:36+00,,"[""176"", ""375"", ""2"", ""100164"", ""100215""]","[""us elections"", ""u.s. election"", ""Politics"", ""State Presidential Election"", ""All""]","[""57215474294948548547476053366884612278965106044880549713187529517247791777491"", ""1237931725121764992141203901135159573553798190731114210098964944436754631677""]"
255092,Will a candidate from another party win Hawaii Presidential Election?,will-a-candidate-from-another-party-win-hawaii-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Hawaii in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",416702.078352,0,2024-03-28T20:19:39.19Z,2024-11-05T12:00:00Z,2024-11-06 17:14:48+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""91343254415231222415410729087544733134660495660268589763278500205781497083673"", ""44999597679235227333495961382519069723101018898793083985647902940897616802974""]"
255199,Will a Democrat win Washington Presidential Election?,will-a-democrat-win-washington-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Washington in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",386592.717129,0,2024-03-28T20:57:55.021Z,2024-11-05T12:00:00Z,2024-11-06 13:26:41+00,,"[""100164"", ""2"", ""100215"", ""822""]","[""State Presidential Election"", ""Politics"", ""All"", ""washington""]","[""19062100176026748446213405174819858109684423777965681445486983687609963360808"", ""103266443677343746789921697716900170882545110502102780761902624670673976522606""]"
255129,Will a candidate from another party win Ohio Presidential Election?,will-a-candidate-from-another-party-win-ohio-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Ohio in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",371605.625538,0,2024-03-28T21:53:44.193Z,2024-11-05T12:00:00Z,2024-11-06 14:55:32+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""24049007044249637778103132838432444757459371928939459975705464077835129239725"", ""5176265336783992999409189184785281818788646328853310777866620264485351356710""]"
255117,Will a Republican win Kansas Presidential Election?,will-a-republican-win-kansas-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Kansas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",330794.585408,0,2024-03-28T20:29:54.04Z,2024-11-05T12:00:00Z,2024-11-06 13:51:30+00,,"[""375"", ""100164"", ""2"", ""100215""]","[""u.s. election"", ""State Presidential Election"", ""Politics"", ""All""]","[""87703008426605519925208336988527903011804436242232096541848554921475590263455"", ""87049674204216145729068768761496085994688578839173268808822686330990667812094""]"
255118,Will a candidate from another party win Kansas Presidential Election?,will-a-candidate-from-another-party-win-kansas-presidential-election,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Kansas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",319580.156672,0,2024-03-28T20:30:06.966Z,2024-11-05T12:00:00Z,2024-11-06 13:46:12+00,,"[""375"", ""2"", ""100164"", ""100215""]","[""u.s. election"", ""Politics"", ""State Presidential Election"", ""All""]","[""102375361469093552068805007533749378422739103512146739817843764732971902534852"", ""68525154708250166388860939357679033941382732201944568813720313473968164510914""]"
255140,Will a Republican win Maryland Presidential Election?,will-a-republican-win-maryland-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Maryland in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",310841.275927,0,2024-03-28T20:40:18.821Z,2024-11-05T12:00:00Z,2024-11-06 18:04:02+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""47435795361523306068669390191001721952451719478004164497881465650348674823190"", ""19121719258788038444734209085269288771252269686058733426568181068452193926114""]"
255104,Will a Republican win North Dakota Presidential Election?,will-a-republican-win-north-dakota-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in North Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",303208.802688,0,2024-03-28T19:31:44.51Z,2024-11-05T12:00:00Z,2024-11-06 16:08:59+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""74594161563120681410942425422244825470573111517564347846134443688695080108751"", ""64231611882804830712199371941028597288636183956835367215611038106102856620559""]"
255146,Will a Republican win Oregon Presidential Election?,will-a-republican-win-oregon-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Oregon in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",290599.429614,0,2024-03-28T19:39:40.96Z,2024-11-05T12:00:00Z,2024-11-06 20:45:14+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""88219295341498320045626473537710578943933684083585039152090062091006660122988"", ""60541372455996886968170010459881428189399749372391295853739608108277260699347""]"
255158,Will a Republican win Missouri Presidential Election?,will-a-republican-win-missouri-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Missouri in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",287953.551575,0,2024-03-28T20:47:18.767Z,2024-11-05T12:00:00Z,2024-11-06 13:21:13+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""92407503362963884607501586680045697121881598427857254224936374231471975344768"", ""104566826441717350457924836642102202889597031732903221617564828137908977293363""]"
255139,Will a Democrat win Maryland Presidential Election?,will-a-democrat-win-maryland-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Maryland in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",283516.045031,0,2024-03-28T20:38:31.029Z,2024-11-05T12:00:00Z,2024-11-06 18:03:50+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""97556102754708830900964862779720201295236623485186716498735902254901074761894"", ""37318936962458234381559059916139272987734918651258427396890073364183287441333""]"
255142,Will a Democrat win Oregon Presidential Election?,will-a-democrat-win-oregon-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Oregon in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",276729.386008,0,2024-03-28T19:39:33.981Z,2024-11-05T12:00:00Z,2024-11-06 20:45:18+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""108476698195926406128304966576367539824759133452265813367783898160337026938197"", ""2598307052073358837402900270840140198491834357405348197463562749356298560247""]"
255137,Will a Republican win Massachusetts Presidential Election?,will-a-republican-win-massachusetts-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Massachusetts in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",271261.237513,0,2024-03-28T20:42:02.758Z,2024-11-05T12:00:00Z,2024-11-06 15:49:32+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""81287956216563635927089249852534199175096977768261698630182071522729126591231"", ""72439803812483022770655705957934750519596996190826092355115226571578814062989""]"
255168,Will a Republican win South Dakota Presidential Election?,will-a-republican-win-south-dakota-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in South Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",267536.089799,0,2024-03-28T19:48:50.232Z,2024-11-05T12:00:00Z,2024-11-06 12:05:20+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""80063816230204110269157420485424875613618386186396787952772012119071216119382"", ""90278480481360139989842933085962214828743531431890833608907098374809542474142""]"
