id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds
516951,Will Caitlyn Jenner attend presidential inauguration?,will-caitlyn-jenner-attend-presidential-inauguration,"This market will resolve to ""Yes"" if Caitlyn Jenner attends the presidential inauguration currently scheduled for January 20, 2025 ET. Otherwise, this market will resolve to ""No"".

Attending the inauguration is defined as being in physical attendance during any part of the ceremony.

The primary resolution source for this market will be video and photographic evidence, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",495365.539858,0,2024-12-31T19:04:34.28Z,2025-01-20T12:00:00Z,2025-01-24 00:48:27+00,,"[""2"", ""126"", ""1101"", ""101191"", ""101635""]","[""Politics"", ""Trump"", ""US Election"", ""Trump Presidency"", ""Inauguration""]","[""44907691973261949912399406792131423491321026500133987019804819591577905910704"", ""51166431387590194709122396730405930035583476372104868284295070293744495474658""]"
509227,Will Trump win 5 swing states?,will-trump-win-5-swing-states,"This market considers the following states as ""swing states"": Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, Wisconsin.

This market will resolve to ""Yes"" if Donald Trump wins exactly 5 swing states in the 2024 US Presidential Election. Otherwise, this market will resolve to ""No"".

The resolution source for this market is the Associated Press, Fox News, and NBC. If all three sources haven’t called the race in the listed states for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",491153.028341,0,2024-10-08T17:37:37.533759Z,2024-11-05T12:00:00Z,2024-11-09 11:03:08+00,,"[""2"", ""24"", ""126"", ""421"", ""820"", ""938"", ""1349"", ""1519"", ""1591"", ""1604"", ""1605"", ""1101""]","[""Politics"", ""USA Election"", ""Trump"", ""pennsylvania"", ""michigan"", ""Nevada"", ""georgia"", ""north carolina"", ""arizona"", ""wisconsin"", ""Swing States"", ""US Election""]","[""109399436596501368780601116796905321635932912212805038941575785935651297010116"", ""84039727116780491525337482249717456027536085244527859584755965773466594605053""]"
515513,Will Volodymyr Zelensky attend presidential inauguration?,will-volodymyr-zelensky-attend-presidential-inauguration,"This market will resolve to ""Yes"" if Volodymyr Zelensky attends the presidential inauguration currently scheduled for January 20, 2025 ET. Otherwise, this market will resolve to ""No"".

Attending the inauguration is defined as being in physical attendance during any part of the ceremony.

The primary resolution source for this market will be video and phot evidence, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",479826.417805,0,2024-12-12T21:04:52.321Z,2025-01-20T12:00:00Z,2025-01-20 23:55:48+00,,"[""101191"", ""126"", ""1101"", ""2"", ""101635""]","[""Trump Presidency"", ""Trump"", ""US Election"", ""Politics"", ""Inauguration""]","[""60303186954961802623269343212018591623672774335216952817720587495830535378957"", ""4989419382171423838432344939123761922829565021334625482018805505460088847258""]"
507282,Will there be a 269-269 tie in Electoral College?,us-presidential-election-ends-in-electoral-college-tie,"This market will resolve to ""Yes"" if the 2024 U.S. Presidential Election results in an Electoral College tie of 269-269 between the top two candidates. Otherwise, this market will resolve to ""No."" 

Faithless electors will not be considered for this market.

The resolution source will be an overwhelming consensus of credible reporting on the final Electoral College tally based on the official results for each state and territory.







","[""Yes"", ""No""]","[""0"", ""1""]",479139.34093,0,2024-09-17T19:01:51.216817Z,2024-11-05T12:00:00Z,2024-11-07 21:32:39+00,,"[""2"", ""24"", ""1101""]","[""Politics"", ""USA Election"", ""US Election""]","[""46178542871546722061339569313816744015679879734067769732518103944131938311046"", ""76825964797144609283045199546192461335957391910327701951336390253584958795756""]"
509054,"Will either FL, MN, NH, or TX flip in 2024?",will-either-florida-minnesota-new-hampshire-or-texas-flip-in-2024,"During the 2020 Presidential election the Democratic party lost Florida and Texas and the Republican party lost Minnesota and New Hampshire. 

This market will resolve to “Yes” if any of those states flip, namely if either the Democratic Party wins Florida or Texas or if the Republican party wins Minnesota or New Hampshire in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

The resolution source for this market is the Associated Press, Fox News, and NBC. If all three sources haven’t called the race in the listed states for the same candidate, this market will resolve based on the official certification.

","[""Yes"", ""No""]","[""0"", ""1""]",467639.687128,0,2024-10-07T18:23:09.502534Z,2024-11-05T12:00:00Z,2024-11-06 16:55:32+00,,"[""2"", ""24"", ""126"", ""100291"", ""100346"", ""932"", ""1510"", ""265"", ""1101""]","[""Politics"", ""USA Election"", ""Trump"", ""Kamala"", ""Florida"", ""texas"", ""minnesota"", ""New Hampshire"", ""US Election""]","[""63860111389631948371186723567512383711670017264878968075315606978909202473713"", ""96193798040496715516293082969404520275498018188356694872059277499697568843053""]"
512234,Will Hakeem Jeffries be the first elected Speaker of the House for the 119th congress?,will-hakeem-jeffries-be-the-first-elected-speaker-of-the-house-for-the-119th-congress,"This market will resolve to ""Yes"" if Hakeem Jeffries becomes the first-elected Speaker of the House in the 119th United States Congress. Otherwise, this market will resolve to ""No"".

Any individual elected to be, appointed to be, or serving as Speaker pro tempore in the 119th congress will have no bearing on the resolution of this market. Only the first-elected Speaker of the House will count toward the resolution of this market.

If the election for the first Speaker for the 119th Congress is not finalized by June 30, 2025, 11:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the government of the United States of America (ex: https://www.speaker.gov/, https://www.house.gov/), however credible reporting may be used.","[""Yes"", ""No""]","[""0"", ""1""]",467191.687243,0,2024-11-06T23:02:50.96167Z,2025-06-30T12:00:00Z,2025-01-03 23:12:17+00,,"[""101542"", ""1101"", ""24"", ""2"", ""514"", ""100344"", ""101279"", ""101614"", ""101616""]","[""Gov Shutdown"", ""US Election"", ""USA Election"", ""Politics"", ""Congress"", ""House Races"", ""house"", ""Speaker"", ""Speaker Election""]","[""21228891338273910486840608705259020465376551131068315694255821571116669865345"", ""13804150629778524318028306179018378827428539361030570440071271519574120014838""]"
512629,Will Republicans control 218 or fewer seats in the House after the election?,will-republicans-control-218-or-fewer-seats-in-the-house-after-the-election,"This market will resolve to ""Yes"" if as a result of the 2024 U.S. House elections 218 or fewer of voting House members are Republican. Otherwise, this market will resolve to ""No"".

​​A candidate's party will be determined by their ballot-listed or otherwise identifiable affiliation with that party at the time all of the 2024 House elections are conclusively called by this market's resolution sources. A candidate without a ballot-listed affiliation to either the Democrat or Republican parties will be considered a member of one of these parties based on the party that they most recently expressed their intent to caucus with at the time all of the House elections are conclusively called by this market's resolution sources.

The resolution source for this market is the Associated Press. This market will resolve once the Associated Press has conclusively called all House elections.","[""Yes"", ""No""]","[""0"", ""1""]",462281.050887,0,2024-11-10T00:06:23.823802Z,2024-12-17T12:00:00Z,2024-12-04 10:07:40+00,,"[""2"", ""100344"", ""101219"", ""100686"", ""1101""]","[""Politics"", ""House Races"", ""conggress"", ""Margin of Victory"", ""US Election""]","[""55165595980494941645492483193147033249661929862717403742111975066832675499713"", ""11283966610793005977505579476472651901882634121252642638999839846246466976965""]"
567138,Will Katie Wilson win the 2025 Seattle mayoral election?,will-katie-wilson-win-the-2025-seattle-mayoral-election,"The 2025 Seattle mayoral election will be held on November 4, 2025.

This market will resolve according to the candidate that wins the election.

The primary resolution source for this market will be a consensus of credible reporting; however, if there is any ambiguity in the results, this market will resolve according to official information from Seattle.","[""Yes"", ""No""]","[""1"", ""0""]",446583.20056,0,2025-07-23T23:52:06.30053Z,2025-11-04T12:00:00Z,2025-11-14 02:39:16+00,,"[""2"", ""144"", ""1101"", ""1597"", ""100664"", ""102786"", ""102788""]","[""Politics"", ""Elections"", ""US Election"", ""Global Elections"", ""mayor"", ""Nov 4 Elections"", ""Mayoral Elections""]","[""17328029739382578049663311572658699450636783775126260486507066141296193078884"", ""95457913224385190644245481597248156858682722765140865641416209720775612734262""]"
500112,Will a Republican win Wisconsin US Senate Election?,will-a-republican-win-wisconsin-us-senate-election,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if the candidate who wins the 2024 Wisconsin US Senate election is a Republican. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",444672.057025,0,2024-04-03T21:55:12.825Z,2024-11-05T12:00:00Z,2024-11-07 19:02:42+00,,"[""2"", ""341"", ""100215"", ""100199"", ""100593"", ""100592"", ""100594"", ""1101""]","[""Politics"", ""senates"", ""All"", ""Senate"", ""baldwin"", ""tammy"", ""hovde"", ""US Election""]","[""115108902834378609046838560890846246599611485840664214301836841659341017482395"", ""59255049690671988507012051227393921321103110779567425228976951721464710456210""]"
586025,Will Aftyn Behn win TN-7 Special Election?,will-aftyn-behn-win-tn-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Tennessee's 7th Congressional District to replace former Representative Mark Green. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",441333.644908,0,2025-09-02T22:49:27.62Z,2025-12-02T00:00:00Z,2025-12-03 06:09:01+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""19861160616172804702841823355182041607357750285104272656601549706271497464420"", ""109682448591671640841496923176916836678268712847907553524343390368877785451653""]"
511416,Kamala Rust Belt swing state sweep?,kamala-rust-belt-swing-state-sweep,"This market will resolve to ""Yes"" if Kamala Harris wins every Rust Belt swing state in the 2024 US Presidential Election. Otherwise, this market will resolve to ""No"".

This market considers the following states as ""Rust Belt swing states"": Wisconsin, Michigan, Pennsylvania

The resolution source for this market is the Associated Press, Fox News, and NBC. If all three sources haven’t called the race in the listed states for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",424623.086784,0,2024-10-30T16:37:10.021Z,2024-11-05T12:00:00Z,2024-11-06 23:05:00+00,,"[""101118"", ""101173"", ""24"", ""2"", ""100291"", ""1605"", ""1101""]","[""Maps"", ""Election Parlays"", ""USA Election"", ""Politics"", ""Kamala"", ""Swing States"", ""US Election""]","[""102957769429087130050053628714279558564512705592755516921491420183016957431338"", ""7700042434543753420527127173126208237159588432223108584609978750366339575101""]"
512235,Will Jimmy Carter attend presidential inauguration?,will-jimmy-carter-attend-presidential-inauguration,"This market will resolve to ""Yes"" if Jimmy Carter attends the presidential inauguration currently scheduled for January 20, 2025 ET. Otherwise, this market will resolve to ""No"".

Attending the inauguration is defined as being in physical attendance during any part of the ceremony.

The primary resolution source for this market will be video and phot evidence, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",423045.036909,0,2024-11-06T23:13:58.956Z,2025-01-20T12:00:00Z,2024-12-29 23:35:56+00,,"[""101191"", ""126"", ""1101"", ""2"", ""101635""]","[""Trump Presidency"", ""Trump"", ""US Election"", ""Politics"", ""Inauguration""]","[""114939323401278744583894105641356360827649961018864444638967548456198251948449"", ""15597978389554808605601527476915365498800377509748519931731833186302976922210""]"
510742,Will the AP call the election on November 5?,will-the-ap-call-the-election-on-november-5,"This market will resolve to ""Yes"" if the Associated Press declares a winner in the 2024 US Presidential election on November 5, 2024 ET. Otherwise, this market will resolve to ""No"".

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

If the AP declares a winner before this market's timeframe, it will immediately resolve to ""No"".

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""0"", ""1""]",385447.301921,0,2024-10-23T21:37:02.592Z,2024-11-05T12:00:00Z,2024-11-06 09:00:50+00,,"[""101006"", ""24"", ""2"", ""101064"", ""126"", ""101065"", ""101111"", ""101110"", ""101007"", ""1101""]","[""declare"", ""USA Election"", ""Politics"", ""asssociated press"", ""Trump"", ""delcare"", ""Domer"", ""Creators"", ""Election Night"", ""US Election""]","[""75340299589725207367229770816235233077873301103646886104961530848452227558423"", ""91062107277863446591689614531340926441619022218416772507438379592824645357658""]"
589087,Will Zohran Mamdani get between 50% and 60% of the vote in 2025 NYC mayoral election?,will-zohran-mamdani-get-between-50-and-60-of-the-vote-in-2025-nyc-mayoral-election,"The 2025 New York City mayoral election will be held on November 4, 2025, to elect the mayor of New York City.

This market will resolve according to the vote share won by the listed candidate.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official certified results as published by the New York City Board of Elections.

If a recount is initiated prior to certification, the market will remain open until the recount is completed and the results are certified. A recount initiated after certification will not affect market resolution.","[""Yes"", ""No""]","[""1"", ""0""]",377766.126109,0,2025-09-06T20:38:49.534506Z,2025-11-04T00:00:00Z,2025-12-03 01:17:45+00,,"[""2"", ""144"", ""1101"", ""102148"", ""102786""]","[""Politics"", ""Elections"", ""US Election"", ""NYC Mayor"", ""Nov 4 Elections""]","[""42925434491125478004659974044125976815668765149149846859355684967698262378504"", ""84292904099781666008213089020876694486076812747565221548738372339401762055831""]"
517036,Will Benjamin Netanyahu attend presidential inauguration?,will-benjamin-netanyahu-attend-presidential-inauguration,"This market will resolve to ""Yes"" if Benjamin Netanyahu attends the presidential inauguration currently scheduled for January 20, 2025 ET. Otherwise, this market will resolve to ""No"".

Attending the inauguration is defined as being in physical attendance during any part of the ceremony.

The primary resolution source for this market will be video and photographic evidence, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",363574.215685,0,2025-01-01T15:34:43.381Z,2025-01-20T12:00:00Z,2025-01-20 23:30:46+00,,"[""2"", ""126"", ""1101"", ""101191"", ""101635""]","[""Politics"", ""Trump"", ""US Election"", ""Trump Presidency"", ""Inauguration""]","[""92202496577879634599006853555037078862974777174592833759771193756389427430268"", ""36265898638831264408026349442234283358201910630937557997534270387038229082811""]"
512953,Will Jim Jordan be the first elected Speaker of the House for the 119th congress?,will-jim-jordan-be-the-first-elected-speaker-of-the-house-for-the-119th-congress,"This market will resolve to ""Yes"" if Jim Jordan becomes the first-elected Speaker of the House in the 119th United States Congress. Otherwise, this market will resolve to ""No"".

Any individual elected to be, appointed to be, or serving as Speaker pro tempore in the 119th congress will have no bearing on the resolution of this market. Only the first-elected Speaker of the House will count toward the resolution of this market.

If the election for the first Speaker for the 119th Congress is not finalized by June 30, 2025, 11:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the government of the United States of America (ex: https://www.speaker.gov/, https://www.house.gov/), however credible reporting may be used.","[""Yes"", ""No""]","[""0"", ""1""]",357191.531545997,0,2024-11-13T00:49:50.05034Z,2025-06-30T12:00:00Z,2025-01-03 23:22:33+00,,"[""101542"", ""2"", ""24"", ""514"", ""100344"", ""1101"", ""101279"", ""101614"", ""101616""]","[""Gov Shutdown"", ""Politics"", ""USA Election"", ""Congress"", ""House Races"", ""US Election"", ""house"", ""Speaker"", ""Speaker Election""]","[""2951239175820818966774786476577799016487897147861706947302508664495696078925"", ""31741510781665915751028101050476924521505086757877688353179804699700683378853""]"
512636,Will Republicans control 225 seats in the House after the election?,will-republicans-control-225-seats-in-the-house-after-the-election,"This market will resolve to ""Yes"" if as a result of the 2024 U.S. House elections exactly 225 voting House members are Republican. Otherwise, this market will resolve to ""No"".

​​A candidate's party will be determined by their ballot-listed or otherwise identifiable affiliation with that party at the time all of the 2024 House elections are conclusively called by this market's resolution sources. A candidate without a ballot-listed affiliation to either the Democrat or Republican parties will be considered a member of one of these parties based on the party that they most recently expressed their intent to caucus with at the time all of the House elections are conclusively called by this market's resolution sources.

The resolution source for this market is the Associated Press. This market will resolve once the Associated Press has conclusively called all House elections.","[""Yes"", ""No""]","[""0"", ""1""]",355808.741569,0,2024-11-10T00:18:27.028982Z,2024-12-17T12:00:00Z,2024-12-04 10:07:50+00,,"[""2"", ""100344"", ""101219"", ""100686"", ""1101""]","[""Politics"", ""House Races"", ""conggress"", ""Margin of Victory"", ""US Election""]","[""88551005421954132622702939410019662612084110160749739956359794090472452746340"", ""108725112777338845720514070993099110662018696669607473050037860394840528815768""]"
509226,Will Trump win 4 swing states?,will-trump-win-4-swing-states,"This market considers the following states as ""swing states"": Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, Wisconsin.

This market will resolve to ""Yes"" if Donald Trump wins exactly 4 swing states in the 2024 US Presidential Election. Otherwise, this market will resolve to ""No"".

The resolution source for this market is the Associated Press, Fox News, and NBC. If all three sources haven’t called the race in the listed states for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",348382.669106,0,2024-10-08T17:37:17.089365Z,2024-11-05T12:00:00Z,2024-11-06 20:40:14+00,,"[""2"", ""24"", ""126"", ""421"", ""820"", ""938"", ""1349"", ""1519"", ""1591"", ""1604"", ""1605"", ""1101""]","[""Politics"", ""USA Election"", ""Trump"", ""pennsylvania"", ""michigan"", ""Nevada"", ""georgia"", ""north carolina"", ""arizona"", ""wisconsin"", ""Swing States"", ""US Election""]","[""74012009884303491626132756687504524591139335270250169438760845075042915970091"", ""90736380582300353353332563919736616032656813811789786101736549722530378352748""]"
505103,Will Republicans have between 220 and 224 seats in House after election?,will-republicans-have-between-220-and-224-seats-in-house-after-election,"The 2024 United States House elections will be held on November 5, 2024, with all 435 seats in the House being contested.

This market will resolve to ""Yes"" if as a result of the 2024 U.S. House elections between 220 (inclusive) and 224 (inclusive) of voting House members are Republican. Otherwise, this market will resolve to ""No"".

​​A candidate's party will be determined by their ballot-listed or otherwise identifiable affiliation with that party at the time all of the 2024 House elections are conclusively called by this market's resolution sources. A candidate without a ballot-listed affiliation to either the Democrat or Republican parties will be considered a member of one of these parties based on the party that they most recently expressed their intent to caucus with at the time all of the House elections are conclusively called by this market's resolution sources.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources have conclusively called all House elections. If all three sources do not achieve consensus in calling the relevant races for this market, it will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",347290.680035,0,2024-08-14T16:17:19.320375Z,2024-11-05T12:00:00Z,2024-12-04 21:43:44+00,,"[""24"", ""2"", ""100344"", ""100425"", ""100686"", ""1101""]","[""USA Election"", ""Politics"", ""House Races"", ""Margin"", ""Margin of Victory"", ""US Election""]","[""108228132311061777077163724282056329483592970520260720318113253145287688971179"", ""83788506789876451072763852769571017456321272358795325771079479741114820183761""]"
505102,Will Republicans have between 215 and 219 seats in House after election?,will-republicans-have-between-215-and-219-seats-in-house-after-election,"The 2024 United States House elections will be held on November 5, 2024, with all 435 seats in the House being contested.

This market will resolve to ""Yes"" if as a result of the 2024 U.S. House elections between 215 (inclusive) and 219 (inclusive) of voting House members are Republican. Otherwise, this market will resolve to ""No"".

​​A candidate's party will be determined by their ballot-listed or otherwise identifiable affiliation with that party at the time all of the 2024 House elections are conclusively called by this market's resolution sources. A candidate without a ballot-listed affiliation to either the Democrat or Republican parties will be considered a member of one of these parties based on the party that they most recently expressed their intent to caucus with at the time all of the House elections are conclusively called by this market's resolution sources.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources have conclusively called all House elections. If all three sources do not achieve consensus in calling the relevant races for this market, it will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",344808.700903,0,2024-08-14T16:17:00.625929Z,2024-11-05T12:00:00Z,2024-12-04 21:44:06+00,,"[""24"", ""2"", ""100344"", ""100425"", ""100686"", ""1101""]","[""USA Election"", ""Politics"", ""House Races"", ""Margin"", ""Margin of Victory"", ""US Election""]","[""44780251828643152722818078662843644861256791563370555189652396972493715795137"", ""77076356096258769209532434274577062950455036964227296672058761684994964974194""]"
500925,Trump flips a 2020 Biden state?,republicans-flip-a-2020-biden-state,"This market will resolve to ""Yes"" if the Republican candidate for president wins the popular vote in any state in the 2024 US presidential election that was won by Joe Biden in the 2020 election. Otherwise, this market will resolve to ""No"".

States won by Biden in 2020 include: Arizona, California, Colorado, Connecticut, Delaware, Georgia, Hawaii, Illinois, Maine, Maryland, Massachusetts, Michigan, Minnesota, Nevada, New Hampshire, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont, Virginia, Washington, and Wisconsin.

Individual congressional district electors will not count towards the resolution of this market; only statewide popular vote results will be considered. A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

This market may resolve immediately if at least one of the listed states has been called for the Republican candidate for President by the Associated Press, Fox News, and NBC or if all listed states have been called by the Associated Press, Fox News, and NBC.

The resolution source for this market is the Associated Press, Fox News, and NBC. If all three sources haven’t called the race in the listed states for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",338528.214849,0,2024-04-15T16:34:41.427Z,2024-11-05T12:00:00Z,2024-11-06 20:20:26+00,,"[""176"", ""1102"", ""589"", ""15"", ""1101"", ""359"", ""375"", ""24"", ""100215""]","[""us elections"", ""2024 us presidential election"", ""us presidential election 2024"", ""Joe Biden"", ""US Election"", ""u.s. presidential election 2024"", ""u.s. election"", ""USA Election"", ""All""]","[""112313234783349208470466171092280255325296303999573787795692556518595405337716"", ""111923212087143517396779558735057728081791687268731272804805418256205756367385""]"
510758,Will the AP call the election on November 17?,will-the-ap-call-the-election-on-november-17,"This market will resolve to ""Yes"" if the Associated Press declares a winner in the 2024 US Presidential election on November 17, 2024 ET. Otherwise, this market will resolve to ""No"".

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

If the AP declares a winner before this market's timeframe, it will immediately resolve to ""No"".

The resolution source for this market will be official information from AP. ","[""Yes"", ""No""]","[""0"", ""1""]",323195.000184,0,2024-10-23T21:42:44.714Z,2024-11-17T12:00:00Z,2024-11-06 17:44:02+00,,"[""24"", ""2"", ""101064"", ""126"", ""101065"", ""101006"", ""101111"", ""101110"", ""101007"", ""1101""]","[""USA Election"", ""Politics"", ""asssociated press"", ""Trump"", ""delcare"", ""declare"", ""Domer"", ""Creators"", ""Election Night"", ""US Election""]","[""108052294974960012901323177648885245140398684271115651250731419816701303941851"", ""84321583004195010587633658930917119789720793897171958167042673288886592712608""]"
501695,Will Republicans have 50 seats in Senate after election?,will-republicans-have-50-seats-in-senate-after-election,"The 2024 United States Senate elections will be held on November 5, 2024, with 33 of the 100 seats in the Senate being contested.

This market will resolve to ""Yes"" if as a result of the 2024 U.S. Senate elections 50 voting Senate members are Republican. Otherwise, this market will resolve to ""No"".

​​A candidate's party will be determined by their ballot-listed or otherwise identifiable affiliation with that party at the time all of the 2024 Senate elections are conclusively called by this market's resolution sources. A candidate without a ballot-listed affiliation to either the Democrat or Republican Parties will be considered a member of one of these parties based on the party that they most recently expressed their intent to caucus with at the time all of the Senate elections are conclusively called by this market's resolution sources.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources have conclusively called all Senate elections. If all three sources do not achieve consensus in calling the relevant races for this market, it will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",321803.188168,0,2024-05-20T16:59:47.651518Z,2024-11-05T12:00:00Z,2024-11-22 04:45:19+00,,"[""24"", ""26"", ""56"", ""99"", ""188"", ""341"", ""375"", ""418"", ""789"", ""2"", ""100425"", ""1101"", ""100199""]","[""USA Election"", ""republican party"", ""republicans"", ""u.s. 2024 elections"", ""U.S. Politics"", ""senates"", ""u.s. election"", ""u.s. senate"", ""US Politics"", ""Politics"", ""Margin"", ""US Election"", ""Senate""]","[""42012821528150146822428965883283308353359536345847359860108255656489006403468"", ""7324281009203358801297361420247676798988963948714487131399556053297503952241""]"
500113,Will a candidate from another party win Wisconsin US Senate Election?,will-a-candidate-from-another-party-win-wisconsin-us-senate-election,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if a candidate from neither the Democratic nor Republican parties wins the 2024 Wisconsin US Senate election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",320851.222588,0,2024-04-03T21:55:04.949Z,2024-11-05T12:00:00Z,2024-11-07 19:02:32+00,,"[""2"", ""341"", ""100215"", ""100199"", ""100593"", ""100592"", ""100594"", ""1101""]","[""Politics"", ""senates"", ""All"", ""Senate"", ""baldwin"", ""tammy"", ""hovde"", ""US Election""]","[""70027535448638453653257974296337425463349944394224036593892659740305644014944"", ""31857244820670108432687297420282022743176633587262765776217769104833801539127""]"
509223,Will Trump win 1 swing state?,will-trump-win-1-swing-state,"This market considers the following states as ""swing states"": Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, Wisconsin.

This market will resolve to ""Yes"" if Donald Trump wins exactly 1 swing state in the 2024 US Presidential Election. Otherwise, this market will resolve to ""No"".

The resolution source for this market is the Associated Press, Fox News, and NBC. If all three sources haven’t called the race in the listed states for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",312650.49502,0,2024-10-08T17:35:51.281561Z,2024-11-05T12:00:00Z,2024-11-06 20:40:22+00,,"[""2"", ""24"", ""126"", ""421"", ""820"", ""938"", ""1349"", ""1519"", ""1591"", ""1604"", ""1605"", ""1101""]","[""Politics"", ""USA Election"", ""Trump"", ""pennsylvania"", ""michigan"", ""Nevada"", ""georgia"", ""north carolina"", ""arizona"", ""wisconsin"", ""Swing States"", ""US Election""]","[""20336886681141177212815523605656323275204088691633807747642301625649450528130"", ""101176882031821035864061509473338676486113071335253245292856198944293348107529""]"
500543,Will a candidate from another party win Nebraska's 2nd congressional district?,congressional-district-2nd-nebraska-will-a-candidate-from-another-party-win,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Nebraska's 2nd congressional district in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",309380.959894,0,2024-04-10T19:22:56.577Z,2024-11-05T12:00:00Z,2024-11-06 21:30:34+00,,"[""100164"", ""2"", ""100215"", ""100314"", ""100315"", ""1101""]","[""State Presidential Election"", ""Politics"", ""All"", ""NE-2"", ""NE2"", ""US Election""]","[""108033757963777081157394417069391889572101578402022503466301306097808465933765"", ""19048144613260911692647604206831445317453171272309720270100178258123620303810""]"
500542,Will a Republican win Nebraska's 2nd congressional district?,congressional-district-2nd-nebraska-will-a-republican-win,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Nebraska's 2nd congressional district in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",306337.535406,0,2024-04-10T19:22:50.776Z,2024-11-05T12:00:00Z,2024-11-06 21:30:44+00,,"[""2"", ""100164"", ""100215"", ""100314"", ""100315"", ""1101""]","[""Politics"", ""State Presidential Election"", ""All"", ""NE-2"", ""NE2"", ""US Election""]","[""89935828926691594744835894208229135375117246058109787048758748507442022267421"", ""73016602351549806570154178056127526088291646024319219227321763809599562817674""]"
